date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-04-15,SKU0174,0,0.0,10,107
2024-04-22,SKU0174,127,194.0,10,107
2024-04-29,SKU0174,160,174.0,10,107
2024-05-06,SKU0174,161,125.0,10,107
2024-05-13,SKU0174,98,0.0,10,107
2024-05-20,SKU0174,28,0.0,10,107
2024-05-27,SKU0174,51,171.0,10,107
2024-06-03,SKU0174,144,184.0,10,107
2024-06-10,SKU0174,132,151.0,10,107
2024-06-17,SKU0174,161,138.0,10,107
2024-06-24,SKU0174,164,133.0,10,107
2024-07-01,SKU0174,107,0.0,10,107
2024-07-08,SKU0174,128,187.0,10,107
2024-07-15,SKU0174,48,0.0,10,107
2024-07-22,SKU0174,0,0.0,10,107
2024-07-29,SKU0174,110,128.0,10,107
2024-08-05,SKU0174,33,0.0,10,107
2024-08-12,SKU0174,0,0.0,10,107
2024-08-19,SKU0174,144,184.0,10,107
2024-08-26,SKU0174,157,149.0,10,107
2024-09-02,SKU0174,209,158.0,10,107
2024-09-09,SKU0174,147,0.0,10,107
2024-09-16,SKU0174,161,198.0,10,107
2024-09-23,SKU0174,96,0.0,10,107
2024-09-30,SKU0174,144,171.0,10,107
2024-10-07,SKU0174,160,169.0,10,107
2024-10-14,SKU0174,103,0.0,10,107
2024-10-21,SKU0174,146,,10,107
2024-10-28,SKU0174,192,195.0,10,107
2024-11-04,SKU0174,213,188.0,10,107
2024-11-11,SKU0174,135,0.0,10,107
2024-11-18,SKU0174,130,166.0,10,107
2024-11-25,SKU0174,77,0.0,10,107
2024-12-02,SKU0174,3,0.0,10,107
2024-12-09,SKU0174,0,0.0,10,107
2024-12-16,SKU0174,82,166.0,10,107
2024-12-23,SKU0174,164,149.0,10,107
2024-12-30,SKU0174,233,176.0,10,107
2025-01-06,SKU0174,153,0.0,10,107
2025-01-13,SKU0174,81,0.0,10,107
2025-01-20,SKU0174,166,139.0,10,107
2025-01-27,SKU0174,189,165.0,10,107
2025-02-03,SKU0174,120,0.0,10,107
2025-02-10,SKU0174,125,127.0,10,107
2025-02-17,SKU0174,193,174.0,10,107
2025-02-24,SKU0174,122,0.0,10,107
2025-03-03,SKU0174,106,160.0,10,107
2025-03-10,SKU0174,135,126.0,10,107
2025-03-17,SKU0174,141,161.0,10,107
2025-03-24,SKU0174,80,0.0,10,107
2025-03-31,SKU0174,87,185.0,10,107
2025-04-07,SKU0174,170,139.0,10,107
2025-04-14,SKU0174,95,0.0,10,107
2025-04-21,SKU0174,172,167.0,10,107
2025-04-28,SKU0174,91,0.0,10,107
2025-05-05,SKU0174,26,0.0,10,107
2025-05-12,SKU0174,135,183.0,10,107
2025-05-19,SKU0174,54,0.0,10,107
2025-05-26,SKU0174,0,0.0,10,107
2025-06-02,SKU0174,145,189.0,10,107
2025-06-09,SKU0174,78,0.0,10,107
2025-06-16,SKU0174,84,176.0,10,107
2025-06-23,SKU0174,110,178.0,10,107
2025-06-30,SKU0174,44,0.0,10,107
2025-07-07,SKU0174,115,193.0,10,107
2025-07-14,SKU0174,144,129.0,10,107
2025-07-21,SKU0174,179,164.0,10,107
2025-07-28,SKU0174,117,0.0,10,107
2025-08-04,SKU0174,133,158.0,10,107
2025-08-11,SKU0174,62,0.0,10,107
2025-08-18,SKU0174,114,183.0,10,107
2025-08-25,SKU0174,61,0.0,10,107
2025-09-01,SKU0174,93,127.0,10,107
2025-09-08,SKU0174,175,147.0,10,107
2025-09-15,SKU0174,117,0.0,10,107
2025-09-22,SKU0174,43,0.0,10,107
2025-09-29,SKU0174,0,0.0,10,107
2025-10-06,SKU0174,0,0.0,10,107
2025-10-13,SKU0174,138,161.0,10,107
2025-10-20,SKU0174,55,0.0,10,107
2025-10-27,SKU0174,0,0.0,10,107
2025-11-03,SKU0174,0,0.0,10,107
2025-11-10,SKU0174,0,0.0,10,107
2025-11-17,SKU0174,116,122.0,10,107
2025-11-24,SKU0174,45,0.0,10,107
2025-12-01,SKU0174,0,,10,107
2025-12-08,SKU0174,0,0.0,10,107
2025-12-15,SKU0174,58,131.0,10,107
2025-12-22,SKU0174,0,0.0,10,107
2025-12-29,SKU0174,99,196.0,10,107
2024-01-01,SKU0175,29,95.0,21,67
2024-01-08,SKU0175,36,89.0,21,67
2024-01-15,SKU0175,17,0.0,21,67
2024-01-22,SKU0175,23,77.0,21,67
2024-01-29,SKU0175,27,67.0,21,67
2024-02-05,SKU0175,38,70.0,21,67
2024-02-12,SKU0175,42,68.0,21,67
2024-02-19,SKU0175,58,65.0,21,67
2024-02-26,SKU0175,50,91.0,21,67
2024-03-04,SKU0175,33,0.0,21,67
2024-03-11,SKU0175,15,0.0,21,67
2024-03-18,SKU0175,0,0.0,21,67
2024-03-25,SKU0175,24,74.0,21,67
2024-04-01,SKU0175,42,78.0,21,67
2024-04-08,SKU0175,47,83.0,21,67
2024-04-15,SKU0175,31,0.0,21,67
2024-04-22,SKU0175,54,91.0,21,67
2024-04-29,SKU0175,61,73.0,21,67
2024-05-06,SKU0175,59,78.0,21,67
2024-05-13,SKU0175,65,79.0,21,67
2024-05-20,SKU0175,54,0.0,21,67
2024-05-27,SKU0175,36,0.0,21,67
2024-06-03,SKU0175,48,79.0,21,67
2024-06-10,SKU0175,62,98.0,21,67
2024-06-17,SKU0175,75,78.0,21,67
2024-06-24,SKU0175,88,61.0,21,67
2024-07-01,SKU0175,67,0.0,21,67
2024-07-08,SKU0175,53,0.0,21,67
2024-07-15,SKU0175,32,0.0,21,67
2024-07-22,SKU0175,37,91.0,21,67
2024-07-29,SKU0175,29,95.0,21,67
2024-08-05,SKU0175,22,78.0,21,67
2024-08-12,SKU0175,29,98.0,21,67
2024-08-19,SKU0175,29,61.0,21,67
2024-08-26,SKU0175,26,76.0,21,67
2024-09-02,SKU0175,6,0.0,21,67
2024-09-09,SKU0175,15,77.0,21,67
2024-09-16,SKU0175,27,82.0,21,67
2024-09-23,SKU0175,35,70.0,21,67
2024-09-30,SKU0175,19,,21,67
2024-10-07,SKU0175,2,0.0,21,67
2024-10-14,SKU0175,27,91.0,21,67
2024-10-21,SKU0175,12,0.0,21,67
2024-10-28,SKU0175,21,83.0,21,67
2024-11-04,SKU0175,9,0.0,21,67
2024-11-11,SKU0175,29,94.0,21,67
2024-11-18,SKU0175,20,0.0,21,67
2024-11-25,SKU0175,38,66.0,21,67
2024-12-02,SKU0175,21,0.0,21,67
2024-12-09,SKU0175,23,62.0,21,67
2024-12-16,SKU0175,30,64.0,21,67
2024-12-23,SKU0175,9,0.0,21,67
2024-12-30,SKU0175,0,0.0,21,67
2025-01-06,SKU0175,0,0.0,21,67
2025-01-13,SKU0175,0,0.0,21,67
2025-01-20,SKU0175,24,60.0,21,67
2025-01-27,SKU0175,10,0.0,21,67
2025-02-03,SKU0175,20,73.0,21,67
2025-02-10,SKU0175,32,67.0,21,67
2025-02-17,SKU0175,21,0.0,21,67
2025-02-24,SKU0175,42,91.0,21,67
2025-03-03,SKU0175,27,0.0,21,67
2025-03-10,SKU0175,13,0.0,21,67
2025-03-17,SKU0175,13,68.0,21,67
2025-03-24,SKU0175,0,0.0,21,67
2025-03-31,SKU0175,0,0.0,21,67
2025-04-07,SKU0175,0,0.0,21,67
2025-04-14,SKU0175,27,72.0,21,67
2025-04-21,SKU0175,24,81.0,21,67
2025-04-28,SKU0175,20,86.0,21,67
2025-05-05,SKU0175,6,0.0,21,67
2025-05-12,SKU0175,0,0.0,21,67
2025-05-19,SKU0175,0,0.0,21,67
2025-05-26,SKU0175,22,73.0,21,67
2025-06-02,SKU0175,5,0.0,21,67
2025-06-09,SKU0175,0,0.0,21,67
2025-06-16,SKU0175,29,64.0,21,67
2025-06-23,SKU0175,7,0.0,21,67
2025-06-30,SKU0175,0,0.0,21,67
2025-07-07,SKU0175,0,,21,67
2025-07-14,SKU0175,0,0.0,21,67
2025-07-21,SKU0175,0,0.0,21,67
2025-07-28,SKU0175,0,0.0,21,67
2025-08-04,SKU0175,0,0.0,21,67
2025-08-11,SKU0175,28,72.0,21,67
2025-08-18,SKU0175,37,65.0,21,67
2025-08-25,SKU0175,37,69.0,21,67
2025-09-01,SKU0175,38,96.0,21,67
2025-09-08,SKU0175,19,0.0,21,67
2025-09-15,SKU0175,40,66.0,21,67
2025-09-22,SKU0175,52,81.0,21,67
2025-09-29,SKU0175,52,87.0,21,67
2025-10-06,SKU0175,64,98.0,21,67
2025-10-13,SKU0175,87,82.0,21,67
2025-10-20,SKU0175,75,0.0,21,67
2025-10-27,SKU0175,58,0.0,21,67
2025-11-03,SKU0175,46,0.0,21,67
2025-11-10,SKU0175,69,68.0,21,67
2025-11-17,SKU0175,84,71.0,21,67
2025-11-24,SKU0175,67,0.0,21,67
2025-12-01,SKU0175,46,0.0,21,67
2025-12-08,SKU0175,46,69.0,21,67
2025-12-15,SKU0175,30,0.0,21,67
2025-12-22,SKU0175,19,0.0,21,67
2025-12-29,SKU0175,0,0.0,21,67
2024-01-01,SKU0176,587,0.0,30,747
2024-01-08,SKU0176,695,,30,747
2024-01-15,SKU0176,665,1096.0,30,747
2024-01-22,SKU0176,829,895.0,30,747
2024-01-29,SKU0176,675,0.0,30,747
2024-02-05,SKU0176,537,0.0,30,747
2024-02-12,SKU0176,543,823.0,30,747
2024-02-19,SKU0176,394,0.0,30,747
2024-02-26,SKU0176,418,772.0,30,747
2024-03-04,SKU0176,293,0.0,30,747
2024-03-11,SKU0176,153,0.0,30,747
2024-03-18,SKU0176,20,0.0,30,747
2024-03-25,SKU0176,295,873.0,30,747
2024-04-01,SKU0176,373,1010.0,30,747
2024-04-08,SKU0176,426,978.0,30,747
2024-04-15,SKU0176,504,989.0,30,747
2024-04-22,SKU0176,537,983.0,30,747
2024-04-29,SKU0176,394,,30,747
2024-05-06,SKU0176,376,812.0,30,747
2024-05-13,SKU0176,245,0.0,30,747
2024-05-20,SKU0176,340,1112.0,30,747
2024-05-27,SKU0176,487,788.0,30,747
2024-06-03,SKU0176,602,901.0,30,747
2024-06-10,SKU0176,460,0.0,30,747
2024-06-17,SKU0176,321,0.0,30,747
2024-06-24,SKU0176,513,1176.0,30,747
2024-07-01,SKU0176,655,,30,747
2024-07-08,SKU0176,813,,30,747
2024-07-15,SKU0176,679,0.0,30,747
2024-07-22,SKU0176,644,739.0,30,747
2024-07-29,SKU0176,601,864.0,30,747
2024-08-05,SKU0176,724,881.0,30,747
2024-08-12,SKU0176,860,1012.0,30,747
2024-08-19,SKU0176,956,1194.0,30,747
2024-08-26,SKU0176,810,0.0,30,747
2024-09-02,SKU0176,814,819.0,30,747
2024-09-09,SKU0176,963,1081.0,30,747
2024-09-16,SKU0176,817,0.0,30,747
2024-09-23,SKU0176,915,945.0,30,747
2024-09-30,SKU0176,781,0.0,30,747
2024-10-07,SKU0176,837,753.0,30,747
2024-10-14,SKU0176,811,751.0,30,747
2024-10-21,SKU0176,868,898.0,30,747
2024-10-28,SKU0176,950,1147.0,30,747
2024-11-04,SKU0176,797,0.0,30,747
2024-11-11,SKU0176,671,0.0,30,747
2024-11-18,SKU0176,547,0.0,30,747
2024-11-25,SKU0176,611,917.0,30,747
2024-12-02,SKU0176,485,0.0,30,747
2024-12-09,SKU0176,348,0.0,30,747
2024-12-16,SKU0176,338,832.0,30,747
2024-12-23,SKU0176,430,1020.0,30,747
2024-12-30,SKU0176,534,877.0,30,747
2025-01-06,SKU0176,664,779.0,30,747
2025-01-13,SKU0176,774,1061.0,30,747
2025-01-20,SKU0176,628,0.0,30,747
2025-01-27,SKU0176,662,1043.0,30,747
2025-02-03,SKU0176,513,0.0,30,747
2025-02-10,SKU0176,534,904.0,30,747
2025-02-17,SKU0176,649,873.0,30,747
2025-02-24,SKU0176,620,910.0,30,747
2025-03-03,SKU0176,463,0.0,30,747
2025-03-10,SKU0176,549,1119.0,30,747
2025-03-17,SKU0176,550,808.0,30,747
2025-03-24,SKU0176,679,785.0,30,747
2025-03-31,SKU0176,687,1207.0,30,747
2025-04-07,SKU0176,722,1017.0,30,747
2025-04-14,SKU0176,755,800.0,30,747
2025-04-21,SKU0176,621,,30,747
2025-04-28,SKU0176,485,0.0,30,747
2025-05-05,SKU0176,348,0.0,30,747
2025-05-12,SKU0176,320,1095.0,30,747
2025-05-19,SKU0176,463,761.0,30,747
2025-05-26,SKU0176,483,1089.0,30,747
2025-06-02,SKU0176,525,1096.0,30,747
2025-06-09,SKU0176,382,0.0,30,747
2025-06-16,SKU0176,385,894.0,30,747
2025-06-23,SKU0176,258,0.0,30,747
2025-06-30,SKU0176,338,848.0,30,747
2025-07-07,SKU0176,482,1167.0,30,747
2025-07-14,SKU0176,525,922.0,30,747
2025-07-21,SKU0176,373,0.0,30,747
2025-07-28,SKU0176,459,786.0,30,747
2025-08-04,SKU0176,325,0.0,30,747
2025-08-11,SKU0176,196,0.0,30,747
2025-08-18,SKU0176,231,792.0,30,747
2025-08-25,SKU0176,236,744.0,30,747
2025-09-01,SKU0176,188,964.0,30,747
2025-09-08,SKU0176,235,1181.0,30,747
2025-09-15,SKU0176,98,0.0,30,747
2025-09-22,SKU0176,300,1113.0,30,747
2025-09-29,SKU0176,425,1122.0,30,747
2025-10-06,SKU0176,391,1114.0,30,747
2025-10-13,SKU0176,238,0.0,30,747
2025-10-20,SKU0176,281,902.0,30,747
2025-10-27,SKU0176,142,0.0,30,747
2025-11-03,SKU0176,9,0.0,30,747
2025-11-10,SKU0176,221,766.0,30,747
2025-11-17,SKU0176,76,0.0,30,747
2025-11-24,SKU0176,0,0.0,30,747
2025-12-01,SKU0176,127,1202.0,30,747
2025-12-08,SKU0176,0,0.0,30,747
2025-12-15,SKU0176,133,1104.0,30,747
2025-12-22,SKU0176,0,0.0,30,747
2025-12-29,SKU0176,0,0.0,30,747
2024-01-01,SKU0177,732,886.0,30,554
2024-01-08,SKU0177,617,0.0,30,554
2024-01-15,SKU0177,506,0.0,30,554
2024-01-22,SKU0177,586,888.0,30,554
2024-01-29,SKU0177,667,562.0,30,554
2024-02-05,SKU0177,563,0.0,30,554
2024-02-12,SKU0177,629,704.0,30,554
2024-02-19,SKU0177,514,0.0,30,554
2024-02-26,SKU0177,559,631.0,30,554
2024-03-04,SKU0177,615,637.0,30,554
2024-03-11,SKU0177,672,812.0,30,554
2024-03-18,SKU0177,536,0.0,30,554
2024-03-25,SKU0177,623,648.0,30,554
2024-04-01,SKU0177,610,584.0,30,554
2024-04-08,SKU0177,656,768.0,30,554
2024-04-15,SKU0177,541,0.0,30,554
2024-04-22,SKU0177,432,0.0,30,554
2024-04-29,SKU0177,534,615.0,30,554
2024-05-06,SKU0177,542,829.0,30,554
2024-05-13,SKU0177,621,770.0,30,554
2024-05-20,SKU0177,739,693.0,30,554
2024-05-27,SKU0177,628,0.0,30,554
2024-06-03,SKU0177,753,852.0,30,554
2024-06-10,SKU0177,626,0.0,30,554
2024-06-17,SKU0177,690,771.0,30,554
2024-06-24,SKU0177,580,0.0,30,554
2024-07-01,SKU0177,608,749.0,30,554
2024-07-08,SKU0177,486,0.0,30,554
2024-07-15,SKU0177,612,620.0,30,554
2024-07-22,SKU0177,667,650.0,30,554
2024-07-29,SKU0177,580,0.0,30,554
2024-08-05,SKU0177,639,797.0,30,554
2024-08-12,SKU0177,664,708.0,30,554
2024-08-19,SKU0177,571,0.0,30,554
2024-08-26,SKU0177,683,882.0,30,554
2024-09-02,SKU0177,564,0.0,30,554
2024-09-09,SKU0177,458,0.0,30,554
2024-09-16,SKU0177,538,732.0,30,554
2024-09-23,SKU0177,448,0.0,30,554
2024-09-30,SKU0177,350,0.0,30,554
2024-10-07,SKU0177,354,894.0,30,554
2024-10-14,SKU0177,248,0.0,30,554
2024-10-21,SKU0177,334,,30,554
2024-10-28,SKU0177,324,779.0,30,554
2024-11-04,SKU0177,341,830.0,30,554
2024-11-11,SKU0177,241,0.0,30,554
2024-11-18,SKU0177,230,909.0,30,554
2024-11-25,SKU0177,133,0.0,30,554
2024-12-02,SKU0177,137,921.0,30,554
2024-12-09,SKU0177,35,0.0,30,554
2024-12-16,SKU0177,0,0.0,30,554
2024-12-23,SKU0177,0,,30,554
2024-12-30,SKU0177,0,0.0,30,554
2025-01-06,SKU0177,179,654.0,30,554
2025-01-13,SKU0177,75,0.0,30,554
2025-01-20,SKU0177,211,661.0,30,554
2025-01-27,SKU0177,118,0.0,30,554
2025-02-03,SKU0177,238,844.0,30,554
2025-02-10,SKU0177,355,680.0,30,554
2025-02-17,SKU0177,462,645.0,30,554
2025-02-24,SKU0177,342,0.0,30,554
2025-03-03,SKU0177,236,0.0,30,554
2025-03-10,SKU0177,143,0.0,30,554
2025-03-17,SKU0177,32,0.0,30,554
2025-03-24,SKU0177,101,650.0,30,554
2025-03-31,SKU0177,0,0.0,30,554
2025-04-07,SKU0177,147,730.0,30,554
2025-04-14,SKU0177,40,0.0,30,554
2025-04-21,SKU0177,121,770.0,30,554
2025-04-28,SKU0177,227,585.0,30,554
2025-05-05,SKU0177,231,651.0,30,554
2025-05-12,SKU0177,119,0.0,30,554
2025-05-19,SKU0177,23,,30,554
2025-05-26,SKU0177,198,630.0,30,554
2025-06-02,SKU0177,113,0.0,30,554
2025-06-09,SKU0177,221,813.0,30,554
2025-06-16,SKU0177,197,836.0,30,554
2025-06-23,SKU0177,90,0.0,30,554
2025-06-30,SKU0177,91,806.0,30,554
2025-07-07,SKU0177,148,923.0,30,554
2025-07-14,SKU0177,28,0.0,30,554
2025-07-21,SKU0177,0,0.0,30,554
2025-07-28,SKU0177,0,0.0,30,554
2025-08-04,SKU0177,113,901.0,30,554
2025-08-11,SKU0177,14,0.0,30,554
2025-08-18,SKU0177,181,805.0,30,554
2025-08-25,SKU0177,203,813.0,30,554
2025-09-01,SKU0177,284,701.0,30,554
2025-09-08,SKU0177,285,567.0,30,554
2025-09-15,SKU0177,194,0.0,30,554
2025-09-22,SKU0177,91,0.0,30,554
2025-09-29,SKU0177,0,0.0,30,554
2025-10-06,SKU0177,0,0.0,30,554
2025-10-13,SKU0177,0,0.0,30,554
2025-10-20,SKU0177,200,721.0,30,554
2025-10-27,SKU0177,111,0.0,30,554
2025-11-03,SKU0177,1,0.0,30,554
2025-11-10,SKU0177,0,0.0,30,554
2025-11-17,SKU0177,0,0.0,30,554
2025-11-24,SKU0177,172,889.0,30,554
2025-12-01,SKU0177,55,0.0,30,554
2025-12-08,SKU0177,107,623.0,30,554
2025-12-15,SKU0177,0,0.0,30,554
2025-12-22,SKU0177,0,0.0,30,554
2025-12-29,SKU0177,84,870.0,30,554
2025-10-13,SKU0178,323,0.0,7,158
2025-10-20,SKU0178,178,,7,158
2025-10-27,SKU0178,205,202.0,7,158
2025-11-03,SKU0178,287,246.0,7,158
2025-11-10,SKU0178,276,210.0,7,158
2025-11-17,SKU0178,311,239.0,7,158
2025-11-24,SKU0178,294,225.0,7,158
2025-12-01,SKU0178,175,0.0,7,158
2025-12-08,SKU0178,325,175.0,7,158
2025-12-15,SKU0178,181,0.0,7,158
2025-12-22,SKU0178,60,0.0,7,158
2025-12-29,SKU0178,185,246.0,7,158
2024-01-01,SKU0179,424,0.0,14,181
2024-01-08,SKU0179,366,0.0,14,181
2024-01-15,SKU0179,299,0.0,14,181
2024-01-22,SKU0179,231,0.0,14,181
2024-01-29,SKU0179,224,214.0,14,181
2024-02-05,SKU0179,154,0.0,14,181
2024-02-12,SKU0179,178,228.0,14,181
2024-02-19,SKU0179,118,0.0,14,181
2024-02-26,SKU0179,163,216.0,14,181
2024-03-04,SKU0179,182,176.0,14,181
2024-03-11,SKU0179,123,0.0,14,181
2024-03-18,SKU0179,73,0.0,14,181
2024-03-25,SKU0179,15,0.0,14,181
2024-04-01,SKU0179,109,182.0,14,181
2024-04-08,SKU0179,124,156.0,14,181
2024-04-15,SKU0179,181,201.0,14,181
2024-04-22,SKU0179,167,185.0,14,181
2024-04-29,SKU0179,188,179.0,14,181
2024-05-06,SKU0179,136,0.0,14,181
2024-05-13,SKU0179,73,0.0,14,181
2024-05-20,SKU0179,8,0.0,14,181
2024-05-27,SKU0179,0,0.0,14,181
2024-06-03,SKU0179,129,218.0,14,181
2024-06-10,SKU0179,162,204.0,14,181
2024-06-17,SKU0179,171,181.0,14,181
2024-06-24,SKU0179,179,215.0,14,181
2024-07-01,SKU0179,115,0.0,14,181
2024-07-08,SKU0179,130,,14,181
2024-07-15,SKU0179,58,0.0,14,181
2024-07-22,SKU0179,95,158.0,14,181
2024-07-29,SKU0179,38,0.0,14,181
2024-08-05,SKU0179,0,0.0,14,181
2024-08-12,SKU0179,56,206.0,14,181
2024-08-19,SKU0179,0,0.0,14,181
2024-08-26,SKU0179,0,0.0,14,181
2024-09-02,SKU0179,126,,14,181
2024-09-09,SKU0179,61,0.0,14,181
2024-09-16,SKU0179,107,228.0,14,181
2024-09-23,SKU0179,164,156.0,14,181
2024-09-30,SKU0179,166,147.0,14,181
2024-10-07,SKU0179,101,0.0,14,181
2024-10-14,SKU0179,150,192.0,14,181
2024-10-21,SKU0179,164,159.0,14,181
2024-10-28,SKU0179,111,0.0,14,181
2024-11-04,SKU0179,151,165.0,14,181
2024-11-11,SKU0179,97,0.0,14,181
2024-11-18,SKU0179,29,0.0,14,181
2024-11-25,SKU0179,109,214.0,14,181
2024-12-02,SKU0179,166,173.0,14,181
2024-12-09,SKU0179,105,0.0,14,181
2024-12-16,SKU0179,114,,14,181
2024-12-23,SKU0179,162,149.0,14,181
2024-12-30,SKU0179,91,0.0,14,181
2025-01-06,SKU0179,84,158.0,14,181
2025-01-13,SKU0179,89,151.0,14,181
2025-01-20,SKU0179,29,0.0,14,181
2025-01-27,SKU0179,110,196.0,14,181
2025-02-03,SKU0179,114,194.0,14,181
2025-02-10,SKU0179,91,224.0,14,181
2025-02-17,SKU0179,87,229.0,14,181
2025-02-24,SKU0179,140,217.0,14,181
2025-03-03,SKU0179,136,223.0,14,181
2025-03-10,SKU0179,75,0.0,14,181
2025-03-17,SKU0179,111,162.0,14,181
2025-03-24,SKU0179,50,0.0,14,181
2025-03-31,SKU0179,0,0.0,14,181
2025-04-07,SKU0179,0,0.0,14,181
2025-04-14,SKU0179,0,,14,181
2025-04-21,SKU0179,0,0.0,14,181
2025-04-28,SKU0179,118,186.0,14,181
2025-05-05,SKU0179,198,182.0,14,181
2025-05-12,SKU0179,251,225.0,14,181
2025-05-19,SKU0179,200,0.0,14,181
2025-05-26,SKU0179,139,0.0,14,181
2025-06-02,SKU0179,201,202.0,14,181
2025-06-09,SKU0179,210,214.0,14,181
2025-06-16,SKU0179,194,177.0,14,181
2025-06-23,SKU0179,251,224.0,14,181
2025-06-30,SKU0179,191,0.0,14,181
2025-07-07,SKU0179,218,230.0,14,181
2025-07-14,SKU0179,277,197.0,14,181
2025-07-21,SKU0179,215,0.0,14,181
2025-07-28,SKU0179,216,204.0,14,181
2025-08-04,SKU0179,216,187.0,14,181
2025-08-11,SKU0179,197,162.0,14,181
2025-08-18,SKU0179,130,0.0,14,181
2025-08-25,SKU0179,172,146.0,14,181
2025-09-01,SKU0179,168,200.0,14,181
2025-09-08,SKU0179,180,172.0,14,181
2025-09-15,SKU0179,235,209.0,14,181
2025-09-22,SKU0179,174,0.0,14,181
2025-09-29,SKU0179,241,227.0,14,181
2025-10-06,SKU0179,184,0.0,14,181
2025-10-13,SKU0179,203,239.0,14,181
2025-10-20,SKU0179,212,213.0,14,181
2025-10-27,SKU0179,144,0.0,14,181
2025-11-03,SKU0179,213,222.0,14,181
2025-11-10,SKU0179,167,0.0,14,181
2025-11-17,SKU0179,114,0.0,14,181
2025-11-24,SKU0179,131,185.0,14,181
2025-12-01,SKU0179,128,202.0,14,181
2025-12-08,SKU0179,73,0.0,14,181
2025-12-15,SKU0179,15,0.0,14,181
2025-12-22,SKU0179,122,164.0,14,181
2025-12-29,SKU0179,136,214.0,14,181
2024-01-01,SKU0180,56,0.0,14,223
2024-01-08,SKU0180,191,349.0,14,223
2024-01-15,SKU0180,288,393.0,14,223
2024-01-22,SKU0180,184,0.0,14,223
2024-01-29,SKU0180,302,348.0,14,223
2024-02-05,SKU0180,197,0.0,14,223
2024-02-12,SKU0180,201,352.0,14,223
2024-02-19,SKU0180,269,364.0,14,223
2024-02-26,SKU0180,299,265.0,14,223
2024-03-04,SKU0180,318,315.0,14,223
2024-03-11,SKU0180,328,340.0,14,223
2024-03-18,SKU0180,235,0.0,14,223
2024-03-25,SKU0180,124,0.0,14,223
2024-04-01,SKU0180,135,341.0,14,223
2024-04-08,SKU0180,141,300.0,14,223
2024-04-15,SKU0180,202,323.0,14,223
2024-04-22,SKU0180,112,0.0,14,223
2024-04-29,SKU0180,146,409.0,14,223
2024-05-06,SKU0180,55,0.0,14,223
2024-05-13,SKU0180,122,290.0,14,223
2024-05-20,SKU0180,238,310.0,14,223
2024-05-27,SKU0180,132,0.0,14,223
2024-06-03,SKU0180,181,269.0,14,223
2024-06-10,SKU0180,211,312.0,14,223
2024-06-17,SKU0180,106,0.0,14,223
2024-06-24,SKU0180,127,253.0,14,223
2024-07-01,SKU0180,179,,14,223
2024-07-08,SKU0180,86,0.0,14,223
2024-07-15,SKU0180,0,0.0,14,223
2024-07-22,SKU0180,0,0.0,14,223
2024-07-29,SKU0180,90,382.0,14,223
2024-08-05,SKU0180,196,305.0,14,223
2024-08-12,SKU0180,107,0.0,14,223
2024-08-19,SKU0180,178,406.0,14,223
2024-08-26,SKU0180,149,337.0,14,223
2024-09-02,SKU0180,46,0.0,14,223
2024-09-09,SKU0180,0,0.0,14,223
2024-09-16,SKU0180,95,394.0,14,223
2024-09-23,SKU0180,135,289.0,14,223
2024-09-30,SKU0180,22,0.0,14,223
2024-10-07,SKU0180,164,341.0,14,223
2024-10-14,SKU0180,188,346.0,14,223
2024-10-21,SKU0180,96,0.0,14,223
2024-10-28,SKU0180,197,323.0,14,223
2024-11-04,SKU0180,220,359.0,14,223
2024-11-11,SKU0180,223,371.0,14,223
2024-11-18,SKU0180,255,281.0,14,223
2024-11-25,SKU0180,338,300.0,14,223
2024-12-02,SKU0180,224,0.0,14,223
2024-12-09,SKU0180,241,377.0,14,223
2024-12-16,SKU0180,283,313.0,14,223
2024-12-23,SKU0180,189,0.0,14,223
2024-12-30,SKU0180,224,261.0,14,223
2025-01-06,SKU0180,106,0.0,14,223
2025-01-13,SKU0180,122,323.0,14,223
2025-01-20,SKU0180,174,,14,223
2025-01-27,SKU0180,151,251.0,14,223
2025-02-03,SKU0180,31,0.0,14,223
2025-02-10,SKU0180,0,0.0,14,223
2025-02-17,SKU0180,0,0.0,14,223
2025-02-24,SKU0180,178,396.0,14,223
2025-03-03,SKU0180,78,0.0,14,223
2025-03-10,SKU0180,92,250.0,14,223
2025-03-17,SKU0180,0,0.0,14,223
2025-03-24,SKU0180,0,0.0,14,223
2025-03-31,SKU0180,0,0.0,14,223
2025-04-07,SKU0180,96,282.0,14,223
2025-04-14,SKU0180,209,308.0,14,223
2025-04-21,SKU0180,298,340.0,14,223
2025-04-28,SKU0180,374,368.0,14,223
2025-05-05,SKU0180,274,0.0,14,223
2025-05-12,SKU0180,341,291.0,14,223
2025-05-19,SKU0180,255,0.0,14,223
2025-05-26,SKU0180,336,293.0,14,223
2025-06-02,SKU0180,247,0.0,14,223
2025-06-09,SKU0180,236,311.0,14,223
2025-06-16,SKU0180,298,329.0,14,223
2025-06-23,SKU0180,304,399.0,14,223
2025-06-30,SKU0180,196,0.0,14,223
2025-07-07,SKU0180,197,,14,223
2025-07-14,SKU0180,96,0.0,14,223
2025-07-21,SKU0180,76,282.0,14,223
2025-07-28,SKU0180,0,0.0,14,223
2025-08-04,SKU0180,0,0.0,14,223
2025-08-11,SKU0180,205,277.0,14,223
2025-08-18,SKU0180,89,0.0,14,223
